"id";"description";"EMO"
"1064381780266911";"Ob ihr es glaubt oder nicht.Hier in Worms in einer 9 Klasse wussten fast alle in dieser Schulklasse nicht wo Sachsen liegt.Was Sachsen ist.Und wo Dresden liegt!
Da fällt ein nichts mehr ein.Diese Schulbildung hier im Kalifat Worms ist einfach unfassbar.";"yes"
"1069177186454037";"den müsst ihr euch reinziehen der Knaller die dummen Kinderficker Drogenkranken grünen";"yes"
"1065904983447924";"Zu Sachsen, Dresden, Bautzen, Clausnitz :                                                                                              Sachsen liegt da , wo die Sonne aufgeht , im Westen geht sie unter, lach.                                            Doch gommt der Sachse nach Berlin, da gönn' se ihn nich leiden.
Da wolln s'ihm eene drieberziehn, da wolln se mit ihm streiten!
Und dud ma'n ooch verscheißern, sein Liedschen singt er eisern!
Sing, mei Sachse, sing 
Politiker tun in öffentlichen Debatten ja
nach wie vor so, als wüssten sie nicht, warum
gerade im Osten Deutschlands die Bürger
gegen die sture und irrsinnige Asylpolitik
der Bundesregierung auf die Straße gehen:
Einfach erklärt
Weil sie dort keine dieser westdeutschen
Verhältnisse wollen, keine Städte mit einem 
sehr hohen Migrantenanteil, in denen man
denkt nicht mehr in Deutschland zu sein.
Weil sie keine No-Go-Areas (Ghettos) wollen
in die sich nicht mal mehr gerne Polizisten
trauen, weil dort vor allem kriminelle
türkisch-arabische und südosteuropäische
Banden ihr Unwesen treiben und die
Kriminalität entsprechend hoch ist";"yes"
"1065793086792447";"nu, is noch nich genugg?  immer feste druff uff de SAXN .....! nach 'das sind doch keine Menschen'  (Tillich 'liebevoll' zu seinen landsleuten! ho-ho). will er sie jetzt auch noch 'politisch bilden'(lassen). d e r  häts dageschen dringend neetisch ......";"yes"
"1065828670122222";"Wieso die Sachsen... also dann aber zumindest eher die Bundeszentrale für politische Bildung. Seid wann wird ein Land wie z.Bsp. Sachsen in Politik aus- oder weitergebildet? Ist ja ein Lacher. Von daher Bundeszentrale mal nachdenken über so viel Schwachsinn.... warum.... selbst denken und dann reden.... oh das tut echt weh!!!!";"yes"
"1065822366789519";"Auf Deutschland rollt eine gewaltige Armutswelle zu! Da wird mir Angst und Bange! Und die werden sicher keine CDU oder SPD wählen!  Meine Oma wählt AFD mit 87!";"yes"
"1066428593395563";"eine komplette Erneuerung der Schulbildung wäre mal von Nöten und der heutigen Zeit angepasst, jedoch mehr politische Bildung??? Dadurch erzieht man sich aber keine dummen Menschen, welche dann Ihre Parteien wählen. Aber es werden vielleicht neue bessere Politiker entstehen, wo man eventuell mal wieder die Versprechen und Wahlthemen glauben kann. Bislang haben alle Politiker eins gemeinsam. Sie sind verlogen und wirtschaften in die Tasche was geht. Wann hat mal einer freiwillig gesagt, statt die Diäten zu erhöhen, senken wir Steuern? Warum verdienen Politiker soviel Geld für soviel gequirlte Scheiße, eine Friseurin steht 8h im Salon und muss trotz Mindestlohn mit Hartz 4 aufstocken. Altenpfleger bzw. überhaupt Pflegeberufe sind mit Herzblut rund um die Uhr für ihre Bewohner da, und sie verdienen einen Witz. Also warum verdient der Politiker mehr???? Warum wird darüber nicht mal debattiert, da macht ihr wenigstens mal was sinnvolles.";"yes"
"1069093459795743";"Der Interviewer zeigt hier wie das bei der Lügenpresse gemacht wird: Der Interviewte wird dazu gebracht eine bestimmte Aussage zu machen... Wie bei Frau Petry mit der Grenzschließung, geht es nur um das entscheitende Wort - also ist das ganze eher ein Verhör als ein Interview! Und es spielt dabei keine Rolle wer das Opfer ist";"yes"
"1069088383129584";"Hier zeigt sich die Kompetenz der Politiker (speziell der unreifen Grünen) Sie denken über alles nach und kommen zu kenem Ergebnis!!!";"yes"
"1069073549797734";"Der sollte mal schnellsten von allen Posten zurück tretten .";"no"
"1066281116743644";"Albert Kiss was heißt ungebakt? Kann mit dem Ausdruck nichts anfangen. Übrigens haben die meisten Menschen ein ganz normales Leben in der DDR gelebt. Ohne Gehirnwäsche! Sicherlich gingen uns die Parolen auf die Nerven.  Du brauchtest aber nicht in die SED eintreten ,wenn du nicht wolltest.  Und geschimpft und gemeckert über den Staat haben wir auch.  Mich hat keiner von der Stasi abgeholt.";"no"
"1066008933437529";"Mehr politische Erziehung, weniger eigenes Denken. Aufgeklärte Menschen sind die Fressfeinde der Demokratiediktatoren in Berlin! #Merkelistschuldig";"yes"
"1065810836790672";"Für Bildung und die eigene Bevölkerung ist kein Geld da, aber für Flüchtlinge!!!!";"yes"
"1065886793449743";"Dem Tilli ist seine politische Kariere anscheinend wichtiger als bei der Wahrheit zu bleiben.";"no"
"1069093209795768";"Und ich habe noch nie rot oder Grün gewählt!";"no"
"1064464676925288";"Das ihr euch über so nen Antifantendreck aufregt, der kann uns mal am Hobel bla...!!!";"yes"
"1065867610118328";"Jetzt soll also bei den noch leicht zu beeinflussenden Kindern angesetzt werden. Bei den Eltern ist der Zug ja schon lange abgefahren. ""Ironie off ""
Im Ernst.....Ich fall vor lachen gleich vom Küchenhocker. Das hatten wir doch alles schon. Hat euch das damals vor dem Untergang gerettet? Wohl eher nicht. Es wird auch diesmal nicht funktionieren...";"yes"
"1069110199794069";"Haben die Grünen denn überhaupt kein Rückgrat, der will wieder Ministerpräsident werden und sabbelt einen Mist zusammen -ich wollte nicht, mußte aber, habs dann doch gemacht -  anstatt den linken Interviewer mal ein klaren Text zu sagen. Habe aber das Gefühl die wählen ihn wieder und haben nix mitbekommen was z.Zt. abgeht im Ländle.";"yes"
"1064438100261279";"Peter Flemming , stimmt. Ich hoffe immer. Es kann nur auf Dauer sein, dass alle diesen Zustand nicht mehr dulden. Von mir ist es leider zu weit weg, sonst käme ich jeden Montag und würde immer ein paar Leute mitbringen. Jetzt sagt man, im Osten habe man die poliitische Bildung vernachlässigt, daher sei nur dort sowas möglich. Ich sage, im Osten hat die Gehirnwäsche nicht funktioniert. Aber hier denken auch viele anders, nur trauen sie sich nicht.";"yes"
"1064360643602358";"Ich finde es auch super, frage mich nur......warum unterstützen wir Sachsen nicht. Warum bekommen wir das nicht hin ???";"yes"
"1069125263125896";"kennst di aus???? widerlich.....";"yes"
"1064404710264618";"Wir Sachsen fallen halt immer auf. Gruß aus Leipzig";"no"
"1065946923443730";"liest siech für mich wie ""Sachsen muss besser gehirngewaschen werden""... ich weiß nicht was schlimmer/ist: der Osten ohne diesem Flüchtlingsdrama oder die Meinungsdiktatur des Westens.....";"yes"
"1064375313600891";"Wir, in Sachen sind auf alle Deutschen stolz, die Patrioten sind und manche Hunderte Kilometer fahren um bei uns zu den Demos mit dabei zu sein, Danke... Fazit, egal wo die Leute herkommen, egal aus welchen Bundesland, egal aus welchen Europäischen Land ( natürlich auch nicht Deutsche die auch sehen, dass hier auf der Welt sehr viel schief läuft, dank an alle, "" Gemeinsam sind wir Stark...";"yes"
"1065812563457166";"Flüchtlinge fahren kostenlos Taxi,überall hin. Unsere Steuergelder und ich soll bis 67 arbeiten für vielleicht mal 800 Euro Rente. Da könnte man Amok laufen ...";"yes"
"1065815313456891";"Tanzt auch Du nach der Pfeife der Umerzieher?
Bundeszentrale für politische Bildung: Umerziehung - zur Demokratie und Toleranz.
Durch die BRD-Statthalter. Nach den Vorgaben von Wallstreet und Federal Reserve.
Demokraten - An ihren Früchten sollt Ihr sie erkennen.
https://www.facebook.com/WolfgangRGrunwald/photos/a.743825455643487.1073741828.690003071025726/1337272859632074/?type=3&theater
http://www.gehirnwaesche.info/";"no"
"1064361833602239";"Also sind NAZI´S bessere Mathematiker und Naturwissenschaftler ,oder wie ?";"yes"
"1065800393458383";"Das müssen alle machen, das ist klar der aufgeklärte Bürger ist eine Gefahr. Sie hätten lieber noch mehr unwissende, wegschauende Bürger!!!";"yes"
"1065851463453276";"Anemone Arnold Wir Rentner werden oft unterschätzt. Mit unserer Bürgerinitiative gegen Salafisten haben wir viel erreicht. Jahrelang trafen die sich auf unserem Marktplatz zum Freitagsgebet und hielten ihre Open Air-Veranstaltungen ab. Hier haben es vorwiegend ältere Menschen und Rentner geschafft, einen Pierre Vogel und Sven Lau mit seinen Anhängern aus MG zu vertreiben.";"no"
"1064429136928842";"You must give your current government a lesson, never future elected government forget it 8| Some say WW2 was based on stupid financial pressure that European posed on Germany. Let's say WW3 was because of stupid European laws imposed on Europeans. 8-) In both cases, Stupidity of European Government is a physical constant :D";"no"
"1069085893129833";"Ich glaube der ist schon ein wenig senil, stimmt für ein Gesetz welches er beachten muss, obwohl er dagegen ist?? Ein Politiker wie er im Buche steht";"yes"
"1065846350120454";"Nicht wählen ist das ungünstigste, wenn man Widerstand gegen die Altpartein leisten will, da der Grundbetrag, von welchem die Prozente jeder Partei berechnet werden sich nicht an den Stimmen der möglichen Wahlberechtigten orientiert, sondern an der Menge der tatsächlich abgegebenen Stimmen. Da hilft nur die Methode, wie über mir genannt, wenn man davon ausgeht, dass die Wahl nicht getürkt wird . . .";"no"
"1064357680269321";"Wie man auch lesen konnte, wurde der Dresdner nicht wie der Leipziger durch knappe 50% Wessis ersetzt. Von daher gebt alles.";"no"
"1064373996934356";"Ich bin ein Sachse und bin Stolz da rauf auch wen ich in den Schand Fleck von Deutschland wohne !!!?";"yes"
"1064427950262294";"Frank Gareiss Ich habe es in Bayern gehört, das Sachsen in Polen liegt. Die sind ja nur 26 Jahre zurück, und nicht einmal weit weg .---Schulbildung ?, hauptsache Handy ,PC, und ein paar Formeln, die sie später nicht mehr brauchen. Schlaue Jugend !  Sachsen = Nazis!?";"yes"
"1069075119797577";"geniales Interview.";"no"
"1069081006463655";"Kretschmann präsentiert uns ein sicheres kompetentes Auftreten bei gleichzeitig totaler Ahnungslosigkeit und Blödheit. Unfassbar - dieser Politiker ist doch Ministerpräsident oder irre ich mich? Welche Idioten haben den gewählt?";"yes"
"1065839470121142";"Warum? Die Sachsen scheinen in vielen DIngen die einzigen zu sein, die nicht duckmäusern, sondern ihre Rechte wahrnehmen und demonstrieren, ihre Meinung sagen. Ich wünsche mir Sachsen in ganz Deutschland.";"yes"
"1064371163601306";"ok ok und in görlitz";"no"
"1069107499794339";"Cemil Degirmenci Das Grundgesetz welches von den Siegermächten,dem Deutschen Volk aufdiktiert wurde,mit einem vom Volk abgesegnete Verfassung gleich zusetzen ist einfach nur lächerlich!";"yes"
"1064711223567300";"Das kommt weil in den Schulen lieber Gehirnwäsche betrieben wird, statt grundlegende Dinge zu lehren...";"yes"
"1066001586771597";"Und was soll das bringen? Guckt in die Schweiz. Das Volk hat mit Nein entschieden...";"no"
"1069103353128087";"Die Seite liken.sonst bringt es nichts.";"no"
"1064957393542683";"Marlies Fuchs , ""mit beruflichen Konsequenzen"", das ist schon ein starkes Stück. Ich denke auch, die haben Angst, dass es in DE zu Unruhen kommt und wollen das mit allen Mitteln vermeiden. Denn geht ein Volk erst mal auf die Barrikaden, ist es nicht mehr zu bremsen.";"no"
"1065870270118062";"Tillich kann Labern was er will, die Sachsen machen was sie für richtig halten, und nicht was ein Sorbe möchte.";"yes"
"1065867113451711";"nennt es doch gleich beim Namen und tauscht ""Politische Bildung"" gegen ""Gehirnwäsche"" aus. Das wäre wenigstens ehrlich.";"yes"
"1069188699786219";"In der Umfrage liegen die Grünen bei 32%, die AfD bei 13%!!! Ich begreife das nicht...";"yes"
"1064775790227510";"Super.";"no"
"1064614890243600";"Je schlechter man uns macht,,,,um so mehr machen wir richtig in Sachsen !! Es ist nur recht Schäbig von den Menschen,,,welche den Politikern zu Munde reden,,, aber anders denken";"yes"
"1064468526924903";"...hartz 4 wurde um lächerliche 5,00 € erhöt, frau merkel hat in brüssel 50,00 € für eine portion pommes übrig, und diese linken hunde wundern sich warum sie als volksschmarotzer beschipft werden, pfui teufel vor dieser regierung !";"yes"
"1069091096462646";"Bitte erst informieren,  vor dem Posten. Wieso wir ein Grundgesetz haben steht hier:  http://www.bpb.de/geschichte/deutsche-geschichte/grundgesetz-und-parlamentarischer-rat/39014/warum-keine-verfassung  - und das Baden Württemberg sehr wohl eine Verfassung hat steht hier: https://www.lpb-bw.de/bwverf/bwverf.htm";"no"
"1065903400114749";"Hallo Helga Superbeitrag . Zu schade um ihn nur einmal reinzustellem . bitte tue es noch zehnmal , danke.Zu Sachsen, Dresden, Bautzen, Clausnitz :                                                                                              Sachsen liegt da , wo die Sonne aufgeht , im Westen geht sie unter, lach.                                            Doch gommt der Sachse nach Berlin, da gönn' se ihn nich leiden.
Da wolln s'ihm eene drieberziehn, da wolln se mit ihm streiten!
Und dud ma'n ooch verscheißern, sein Liedschen singt er eisern!
Sing, mei Sachse, sing 
Politiker tun in öffentlichen Debatten ja
nach wie vor so, als wüssten sie nicht, warum
gerade im Osten Deutschlands die Bürger
gegen die sture und irrsinnige Asylpolitik
der Bundesregierung auf die Straße gehen:
Einfach erklärt
Weil sie dort keine dieser westdeutschen
Verhältnisse wollen, keine Städte mit einem 
sehr hohen Migrantenanteil, in denen man
denkt nicht mehr in Deutschland zu sein.
Weil sie keine No-Go-Areas (Ghettos) wollen
in die sich nicht mal mehr gerne Polizisten
trauen, weil dort vor allem kriminelle
türkisch-arabische und südosteuropäische
Banden ihr Unwesen treiben und die
Kriminalität entsprechend hoch ist";"yes"
"1065797996791956";"Der meint wohl mehr politische Gleichschaltung,  damit alle den Rotz der alten Muffparteien glauben. Ihr macht das richtig in Sachsen, lasst euch nicht unterkriegen.";"yes"
"1065854863452936";"Mehr Bildung ? Ja geht los; DSDS, Supertalent, Voice of Kotz, diverse Kochshows, Cindy aus M., Frauentausch,  Bauer sucht Frau, auf Streife, mein Revier usw.usf. genug Bildung ?";"yes"
"1069147403123682";"#Russia and #Syria weaponising #refugee crisis to destabilise #Europe
http://www.savemysweden.com/russia-and-syria-weaponising-refugee-crisis-to-destabilise-europe/";"no"
"1068395143198908";"Hast natürlich Recht Thomas. Aber es macht spirituell einfach Freude zu sehen, dass sich eine derartig geballte Selbsterhaltungskraft noch 1-2Tsd. Jahre danach in Ostdeutschland (nicht ausgezüchtet) erhalten hat";"yes"
"1066475773390845";"Daniela ---- beides ist richtig!";"no"
"1069223186449437";"max bauer danke";"no"
"1065799090125180";"Meinen die politische Bildung oder Indoktrination?";"no"
"1065863063452116";"Wir dürfen keinen Keil zwischen die Generationen treiben, wir dürfen nicht nach Ost und West teilen! Dann ist der Untergang unserer Heimat vorprogrammiert! Wenn wir das nicht  endlich verstehen, brauchen wir nicht mehr kämpfen!";"yes"
"1065798826791873";"Ach nee, wird jetzt wieder Stabü eingeführt?!";"yes"
"1065855763452846";"Ich rede von mehr Bildung in guten Schulen mit genug Lehrer ( ohne zig Fehlstunden) und vernünftiges Lehrmittel.";"no"
"1064461296925626";"Wieso nicht wir alle?";"no"
"1064434893594933";"Bernd Arnold Zur Mitteilung: Vor 27 Jahren sind wir mit Schildern auf dem Auto „Wählt CDU“ rum gefahren . Jetzt bin ich der Einstigste, der den Mut hat , mit „Merkel muss weg“ durch Dresden, Meißen, usw:  zu fahren. Es gibt bestimmt auch noch andere Aufkleber. Was ich sagen will , wo ist der Mut hin,? Oder ist das Auto jetzt wichtiger als unsere Kinder oder die Zukunft?";"yes"
